Room Id, Room Number, Room Type, Room Facilities, Room Price, Room Status, Room Picture, Room BedType
424, 410, Deluxe C, Wifi|LED TV|Shower|Bathup|Double Bed|Coffee Set, 187.65, Booked, http://dummyimage.com/183x100.png/ff4444/ffffff, Double
913, 28, Deluxe B, AC|Shower, 187.73, Booked, http://dummyimage.com/177x100.png/cc0000/ffffff, Double
569, 806, Deluxe A, Double Bed|Wifi|Shower|Towel|AC, 187.86, Booked, http://dummyimage.com/198x100.png/5fa2dd/ffffff, Double
888, 445, Deluxe C, Double Bed|Shower|Coffee Set|Towel|AC|Bathup|LED TV, 188.13, Available, http://dummyimage.com/102x100.png/dddddd/000000, Double
436, 954, Deluxe A, Shower|Coffee Set|Towel|Double Bed|Bathup, 188.21, Booked, http://dummyimage.com/218x100.png/5fa2dd/ffffff, Single
103, 319, Deluxe A, Wifi|Bathup|AC|Towel|Coffee Set|Double Bed, 188.27, Booked, http://dummyimage.com/234x100.png/dddddd/000000, Single
237, 92, Deluxe A, Towel|Double Bed|Shower|AC, 188.29, Available, http://dummyimage.com/226x100.png/cc0000/ffffff, Double
382, 264, Deluxe B, AC|Double Bed|Towel|Coffee Set|LED TV|Wifi, 188.43, Booked, http://dummyimage.com/232x100.png/dddddd/000000, Single
513, 964, Deluxe A, LED TV|Bathup|Towel|Shower|AC|Wifi|Coffee Set|Double Bed, 188.6, Available, http://dummyimage.com/204x100.png/dddddd/000000, Single
892, 673, Deluxe B, Double Bed|Towel|AC|Bathup|Coffee Set|Shower, 188.68, Booked, http://dummyimage.com/104x100.png/cc0000/ffffff, Single
194, 45, Deluxe B, Wifi|Double Bed|LED TV, 188.99, Booked, http://dummyimage.com/107x100.png/cc0000/ffffff, Double
887, 830, Deluxe A, Wifi|AC, 188.99, Available, http://dummyimage.com/190x100.png/dddddd/000000, Double
969, 485, Deluxe A, Shower|Double Bed|Wifi|Towel|AC|Coffee Set|LED TV, 188.99, Booked, http://dummyimage.com/233x100.png/dddddd/000000, Double
736, 279, Deluxe C, Double Bed|Coffee Set|Wifi|AC|Shower|Bathup|Towel, 189.24, Available, http://dummyimage.com/199x100.png/ff4444/ffffff, Single
975, 129, Deluxe D, Wifi|LED TV|Bathup|AC, 189.25, Available, http://dummyimage.com/211x100.png/ff4444/ffffff, Double
335, 451, Deluxe A, LED TV|Towel, 189.55, Booked, http://dummyimage.com/164x100.png/dddddd/000000, Double
950, 230, Deluxe A, Bathup|Double Bed|Shower|Towel|Wifi|Coffee Set|LED TV|AC|Double Bed|LED TV, 189.65, Available, http://dummyimage.com/180x100.png/5fa2dd/ffffff, Double
294, 762, Deluxe A, LED TV|Double Bed|Coffee Set, 190.21, Booked, http://dummyimage.com/245x100.png/5fa2dd/ffffff, Double
927, 500, Deluxe C, AC|Coffee Set|LED TV|Towel|Wifi|Double Bed, 190.26, Booked, http://dummyimage.com/121x100.png/dddddd/000000, Single
869, 313, Deluxe A, AC|Bathup|Shower|Towel|Wifi|LED TV|Double Bed, 190.33, Booked, http://dummyimage.com/224x100.png/cc0000/ffffff, Double
241, 273, Deluxe C, Towel|Coffee Set|Bathup|Wifi|Shower, 190.57, Booked, http://dummyimage.com/215x100.png/5fa2dd/ffffff, Single
544, 859, Deluxe D, Bathup|AC|Coffee Set|Double Bed|LED TV|Shower, 190.71, Available, http://dummyimage.com/119x100.png/dddddd/000000, Double
246, 152, Deluxe D, Double Bed|AC|LED TV|Coffee Set|Bathup, 190.76, Available, http://dummyimage.com/221x100.png/dddddd/000000, Double
83, 792, Deluxe B, AC|LED TV|Double Bed|Shower|Wifi|Towel|Coffee Set|Bathup|Shower, 191.08, Booked, http://dummyimage.com/203x100.png/5fa2dd/ffffff, Single
776, 373, Deluxe C, Wifi|AC|Coffee Set|Double Bed|Shower|Towel|Bathup, 191.09, Booked, http://dummyimage.com/150x100.png/5fa2dd/ffffff, Single
902, 99, Deluxe B, Bathup, 191.26, Booked, http://dummyimage.com/117x100.png/cc0000/ffffff, Double
727, 967, Deluxe B, AC|Bathup|Coffee Set|LED TV|Towel|Shower, 191.49, Booked, http://dummyimage.com/148x100.png/ff4444/ffffff, Double
328, 638, Deluxe A, Towel|Coffee Set|LED TV|Bathup|Wifi|Shower|AC, 191.51, Available, http://dummyimage.com/220x100.png/ff4444/ffffff, Double
977, 384, Deluxe C, Wifi|Towel|LED TV|AC, 191.62, Booked, http://dummyimage.com/152x100.png/dddddd/000000, Single
447, 291, Deluxe A, Double Bed|Coffee Set|Bathup|Towel|AC|Wifi|Shower, 191.63, Available, http://dummyimage.com/128x100.png/5fa2dd/ffffff, Single
69, 358, Deluxe D, Double Bed|Bathup|Wifi|Shower|AC|Towel|Coffee Set, 191.65, Booked, http://dummyimage.com/198x100.png/5fa2dd/ffffff, Single
164, 525, Deluxe A, Shower|Bathup|Coffee Set|Double Bed|Wifi, 191.66, Available, http://dummyimage.com/226x100.png/5fa2dd/ffffff, Double
650, 642, Deluxe D, Bathup, 191.66, Available, http://dummyimage.com/163x100.png/5fa2dd/ffffff, Double
3, 701, Deluxe A, Coffee Set|Double Bed|AC|Wifi|LED TV|Bathup|Shower|Towel, 191.89, Available, http://dummyimage.com/198x100.png/5fa2dd/ffffff, Single
662, 234, Deluxe B, LED TV|Coffee Set|AC|Wifi|Towel|Double Bed|Bathup, 192, Booked, http://dummyimage.com/189x100.png/5fa2dd/ffffff, Double
812, 836, Deluxe C, Coffee Set|Double Bed|Wifi|AC|Shower|Bathup|LED TV|Towel|Towel|Shower, 192.05, Available, http://dummyimage.com/138x100.png/ff4444/ffffff, Double
144, 937, Deluxe D, Wifi|Double Bed|AC|Towel|Coffee Set|Shower, 192.19, Booked, http://dummyimage.com/239x100.png/ff4444/ffffff, Single
673, 105, Deluxe C, Wifi|Shower, 192.24, Available, http://dummyimage.com/219x100.png/5fa2dd/ffffff, Double
738, 685, Deluxe B, Double Bed|Coffee Set|Towel, 192.4, Booked, http://dummyimage.com/221x100.png/cc0000/ffffff, Double
457, 816, Deluxe D, AC|Wifi|Coffee Set|Double Bed|LED TV, 192.47, Available, http://dummyimage.com/235x100.png/dddddd/000000, Single
262, 884, Deluxe C, Coffee Set|Shower|Double Bed|AC|Wifi|LED TV, 192.55, Booked, http://dummyimage.com/106x100.png/dddddd/000000, Double
62, 748, Deluxe B, Wifi|Bathup|Towel|AC|LED TV|Coffee Set|Shower|Double Bed, 192.89, Booked, http://dummyimage.com/232x100.png/ff4444/ffffff, Double
149, 848, Deluxe D, Coffee Set|Towel|Wifi|Bathup, 192.93, Booked, http://dummyimage.com/240x100.png/5fa2dd/ffffff, Double
139, 949, Deluxe C, Coffee Set|Shower|Towel|Double Bed|AC|Wifi|Bathup, 192.96, Available, http://dummyimage.com/129x100.png/cc0000/ffffff, Single
683, 254, Deluxe B, AC|Shower|Coffee Set|Towel|Bathup|Double Bed|Wifi|LED TV, 192.97, Booked, http://dummyimage.com/124x100.png/cc0000/ffffff, Double
172, 630, Deluxe D, Coffee Set|LED TV|Bathup|Double Bed|AC|Shower|Wifi|Towel|Double Bed|Wifi, 193.18, Available, http://dummyimage.com/155x100.png/ff4444/ffffff, Double
55, 565, Deluxe B, Wifi|LED TV|Double Bed|Towel|Shower|Coffee Set|Bathup|AC, 193.19, Available, http://dummyimage.com/123x100.png/ff4444/ffffff, Double
137, 833, Deluxe C, AC|Coffee Set|Shower|Double Bed, 193.2, Booked, http://dummyimage.com/239x100.png/5fa2dd/ffffff, Single
423, 746, Deluxe D, Towel|Bathup|AC|Shower|Double Bed|LED TV|Coffee Set|Wifi|AC, 193.33, Available, http://dummyimage.com/117x100.png/ff4444/ffffff, Double
407, 803, Deluxe C, Shower|AC|Wifi|Double Bed, 193.51, Booked, http://dummyimage.com/107x100.png/cc0000/ffffff, Double
431, 103, Deluxe B, Coffee Set|AC|Bathup|Towel|Double Bed, 193.76, Booked, http://dummyimage.com/242x100.png/ff4444/ffffff, Double
522, 624, Deluxe C, Towel|Double Bed|Coffee Set, 193.78, Booked, http://dummyimage.com/210x100.png/ff4444/ffffff, Single
675, 490, Deluxe B, Bathup|AC|Wifi|Double Bed|Towel|Shower|LED TV|Coffee Set|Towel|Shower, 193.87, Available, http://dummyimage.com/119x100.png/dddddd/000000, Single
298, 795, Deluxe C, Coffee Set|LED TV|AC, 194.08, Booked, http://dummyimage.com/108x100.png/5fa2dd/ffffff, Double
16, 974, Deluxe B, Shower|Towel|Bathup|LED TV|AC|Double Bed, 194.34, Booked, http://dummyimage.com/171x100.png/5fa2dd/ffffff, Double
873, 161, Deluxe D, Shower|AC|Towel|Double Bed|Coffee Set, 194.42, Booked, http://dummyimage.com/115x100.png/5fa2dd/ffffff, Single
15, 68, Deluxe D, Towel|Coffee Set|AC|Wifi|Double Bed, 194.52, Available, http://dummyimage.com/103x100.png/5fa2dd/ffffff, Double
718, 494, Deluxe B, Bathup|Coffee Set|Double Bed|Towel|LED TV|Wifi, 194.9, Available, http://dummyimage.com/175x100.png/dddddd/000000, Single
976, 382, Deluxe A, LED TV|Wifi|Shower|Towel|AC|Bathup|Coffee Set|Double Bed|Double Bed, 195.04, Available, http://dummyimage.com/132x100.png/dddddd/000000, Single
824, 510, Deluxe B, Wifi|Double Bed|AC|Towel|Shower|Bathup, 195.4, Booked, http://dummyimage.com/175x100.png/5fa2dd/ffffff, Double
974, 803, Deluxe B, Coffee Set|Wifi, 195.42, Available, http://dummyimage.com/110x100.png/cc0000/ffffff, Single
133, 614, Deluxe D, Towel|Shower|LED TV|Bathup|Wifi, 195.44, Booked, http://dummyimage.com/194x100.png/ff4444/ffffff, Single
277, 312, Deluxe A, AC|Shower|Bathup|LED TV|Coffee Set|Towel|Double Bed|Wifi|Coffee Set|AC, 195.48, Booked, http://dummyimage.com/238x100.png/ff4444/ffffff, Double
702, 34, Deluxe C, LED TV|Double Bed|Coffee Set|Wifi|AC|Shower|Towel|Bathup|Towel, 195.5, Available, http://dummyimage.com/206x100.png/ff4444/ffffff, Double
195, 994, Deluxe D, Wifi|Coffee Set|Double Bed|Shower, 195.62, Booked, http://dummyimage.com/156x100.png/cc0000/ffffff, Single
717, 496, Deluxe A, Shower|LED TV|Bathup|Double Bed|Wifi|Coffee Set|AC|Towel|Double Bed, 195.62, Booked, http://dummyimage.com/235x100.png/5fa2dd/ffffff, Double
630, 721, Deluxe D, Bathup|AC|Wifi|LED TV|Coffee Set|Shower|Towel|Double Bed|Wifi, 196.13, Booked, http://dummyimage.com/150x100.png/5fa2dd/ffffff, Single
822, 700, Deluxe D, Shower|Double Bed|Towel|AC, 196.25, Available, http://dummyimage.com/142x100.png/ff4444/ffffff, Single
657, 812, Deluxe B, Double Bed|Wifi, 196.31, Booked, http://dummyimage.com/214x100.png/cc0000/ffffff, Double
775, 415, Deluxe B, Shower|Double Bed|Towel|Bathup|Wifi|AC|LED TV|Coffee Set|Wifi|Towel, 196.73, Available, http://dummyimage.com/201x100.png/dddddd/000000, Single
486, 666, Deluxe B, Double Bed|Towel|AC|Shower|Wifi|Bathup|Coffee Set, 196.95, Available, http://dummyimage.com/232x100.png/ff4444/ffffff, Double
329, 566, Deluxe A, Shower|Towel|LED TV|Wifi, 197.12, Booked, http://dummyimage.com/242x100.png/ff4444/ffffff, Double
86, 627, Deluxe C, Bathup|Towel, 197.26, Booked, http://dummyimage.com/155x100.png/5fa2dd/ffffff, Single
766, 37, Deluxe A, Wifi|Double Bed|Shower|Towel|Bathup|LED TV|AC|Coffee Set|Shower|Bathup, 197.41, Booked, http://dummyimage.com/147x100.png/ff4444/ffffff, Single
346, 861, Deluxe B, Towel|Wifi|AC, 197.77, Booked, http://dummyimage.com/125x100.png/5fa2dd/ffffff, Double
926, 131, Deluxe B, Towel|Double Bed|Coffee Set|Shower|AC|LED TV, 197.9, Booked, http://dummyimage.com/248x100.png/ff4444/ffffff, Double
347, 447, Deluxe B, LED TV|Coffee Set|Bathup|Double Bed|Towel, 198.01, Available, http://dummyimage.com/250x100.png/ff4444/ffffff, Single
853, 99, Deluxe C, Coffee Set|Towel|LED TV, 198.09, Booked, http://dummyimage.com/135x100.png/cc0000/ffffff, Single
984, 216, Deluxe B, Towel|Coffee Set|AC|Bathup, 198.16, Available, http://dummyimage.com/237x100.png/cc0000/ffffff, Single
132, 999, Deluxe C, AC|LED TV|Towel|Wifi|Shower|Bathup|Double Bed|Coffee Set|LED TV, 198.23, Booked, http://dummyimage.com/179x100.png/5fa2dd/ffffff, Single
629, 808, Deluxe C, Shower|Coffee Set|Towel|LED TV|AC|Double Bed, 198.27, Available, http://dummyimage.com/206x100.png/ff4444/ffffff, Single
351, 737, Deluxe C, AC|LED TV|Towel|Bathup|Wifi, 198.3, Available, http://dummyimage.com/147x100.png/ff4444/ffffff, Double
709, 961, Deluxe A, Double Bed|Wifi|Bathup|Shower|LED TV|Coffee Set|Towel, 199.03, Booked, http://dummyimage.com/122x100.png/5fa2dd/ffffff, Single
291, 141, Deluxe C, Wifi|Double Bed|Bathup, 199.19, Available, http://dummyimage.com/184x100.png/dddddd/000000, Double
493, 170, Deluxe A, AC|Towel|Bathup|Wifi|Shower|LED TV|Double Bed|Coffee Set|Shower, 199.29, Available, http://dummyimage.com/166x100.png/ff4444/ffffff, Single
901, 705, Deluxe A, Wifi|Double Bed|Towel|AC|Shower|Coffee Set|LED TV|Bathup, 199.3, Booked, http://dummyimage.com/120x100.png/dddddd/000000, Double
336, 894, Deluxe B, AC|Coffee Set|Shower|LED TV|Towel, 199.47, Available, http://dummyimage.com/250x100.png/dddddd/000000, Single
734, 763, Deluxe C, Coffee Set|AC|Double Bed, 199.51, Available, http://dummyimage.com/171x100.png/cc0000/ffffff, Single
183, 164, Deluxe A, Coffee Set, 199.76, Available, http://dummyimage.com/106x100.png/dddddd/000000, Single
558, 485, Deluxe B, Towel|LED TV|Double Bed|Coffee Set|Shower|Wifi|Bathup, 199.85, Booked, http://dummyimage.com/117x100.png/dddddd/000000, Single
857, 359, Deluxe C, Coffee Set|Bathup|Double Bed|Towel, 199.85, Available, http://dummyimage.com/219x100.png/dddddd/000000, Double
